CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Ct,Quarter,Year,Date_Leave
789293358,Existing Customer,46,F,Graduate,Single,$40K - $60K,Silver,35,3,3,4,7578,1794,78,none,2018,"none,2018"
789296133,Existing Customer,35,F,College,Single,$40K - $60K,Silver,24,1,1,3,12287,770,65,none,2018,"none,2018"
789296133,Existing Customer,35,F,College,Single,$40K - $60K,Silver,36,1,2,3,12287,535,42,none,2019,"none,2019"
789297558,Existing Customer,36,M,Graduate,Single,$60K - $80K,Silver,25,6,3,2,7049,1932,51,none,2018,"none,2018"
789297558,Existing Customer,36,M,Graduate,Single,$60K - $80K,Silver,37,6,0,2,7049,927,103,none,2019,"none,2019"
789298833,Existing Customer,51,M,Graduate,Divorced,$80K - $120K,Gold,40,1,2,3,23453,0,96,none,2018,"none,2018"
789298833,Attrited Customer,51,M,Graduate,Divorced,$80K - $120K,Gold,52,1,4,3,23453,793,114,Q3,2019,"Q3,2019"
789300408,Attrited Customer,41,M,High School,Married,Less than $40K,Blue,42,3,4,2,1614,600,111,Q3,2019,"Q3,2019"
789300408,Existing Customer,41,M,High School,Married,Less than $40K,Blue,30,3,2,2,1614,700,87,none,2018,"none,2018"
789301458,Existing Customer,41,F,Graduate,Married,$40K - $60K,Silver,30,5,2,2,9139,1620,78,none,2018,"none,2018"
789301458,Existing Customer,41,F,Graduate,Married,$40K - $60K,Silver,42,5,3,2,9139,1326,101,none,2019,"none,2019"
789304983,Existing Customer,44,M,Graduate,Single,$60K - $80K,Gold,34,2,1,2,22226,1864,97,none,2018,"none,2018"
789304983,Existing Customer,44,M,Graduate,Single,$60K - $80K,Gold,46,2,6,2,22226,918,26,none,2019,"none,2019"
789307833,Existing Customer,44,M,College,Married,$60K - $80K,Silver,34,5,3,3,8874,1590,56,none,2018,"none,2018"
789307833,Existing Customer,44,M,College,Married,$60K - $80K,Silver,46,5,1,3,8874,1050,29,none,2019,"none,2019"
789309558,Existing Customer,31,M,College,Married,$40K - $60K,Blue,21,6,2,4,2718,1920,49,none,2018,"none,2018"
789309558,Existing Customer,31,M,College,Married,$40K - $60K,Blue,33,6,2,4,2718,630,28,none,2019,"none,2019"
789310833,Existing Customer,44,F,College,Divorced,$40K - $60K,Blue,34,5,2,5,4513,1950,62,none,2018,"none,2018"
789310833,Attrited Customer,44,F,College,Divorced,$40K - $60K,Blue,46,5,6,5,4513,1271,97,Q4,2019,"Q4,2019"
789312033,Attrited Customer,48,F,Graduate,Married,Less than $40K,Blue,38,3,3,3,3874,460,51,Q3,2018,"Q3,2018"
789314133,Existing Customer,37,M,High School,Married,$60K - $80K,Silver,27,6,3,3,10320,1799,45,none,2018,"none,2018"
789314133,Existing Customer,37,M,High School,Married,$60K - $80K,Silver,39,6,4,3,10320,1222,67,none,2019,"none,2019"
789317883,Existing Customer,54,M,College,Married,$80K - $120K,Gold,44,4,3,3,18750,1705,36,none,2018,"none,2018"
789317883,Existing Customer,54,M,College,Married,$80K - $120K,Gold,56,4,3,3,18750,1092,61,none,2019,"none,2019"
789319458,Existing Customer,48,M,Graduate,Married,$60K - $80K,Gold,38,6,2,3,22639,1481,65,none,2018,"none,2018"
789319458,Existing Customer,48,M,Graduate,Married,$60K - $80K,Gold,50,6,1,3,22639,882,103,none,2019,"none,2019"
789322833,Attrited Customer,48,F,High School,Married,$40K - $60K,Silver,38,1,3,3,8025,0,18,Q3,2018,"Q3,2018"
789325008,Existing Customer,49,M,College,Single,$40K - $60K,Silver,38,5,3,1,7862,1991,82,none,2018,"none,2018"
789325008,Existing Customer,49,M,College,Single,$40K - $60K,Silver,50,5,6,1,7862,280,79,none,2019,"none,2019"
789326808,Existing Customer,26,M,College,Single,$60K - $80K,Silver,15,5,1,2,8267,1720,37,none,2018,"none,2018"
789326808,Existing Customer,26,M,College,Single,$60K - $80K,Silver,27,5,4,2,8267,915,54,none,2019,"none,2019"
789328083,Attrited Customer,42,F,High School,Married,$40K - $60K,Blue,32,6,3,3,3454,0,39,Q2,2018,"Q2,2018"
789331908,Existing Customer,40,F,High School,Divorced,$40K - $60K,Silver,30,5,2,2,8793,918,64,none,2018,"none,2018"
789331908,Existing Customer,40,F,High School,Divorced,$40K - $60K,Silver,42,5,2,2,8793,866,99,none,2019,"none,2019"
789334458,Existing Customer,43,F,College,Married,$80K - $120K,Platinum,33,3,1,3,34516,1858,67,none,2018,"none,2018"
789334458,Existing Customer,43,F,College,Married,$80K - $120K,Platinum,45,3,4,3,34516,1018,86,none,2019,"none,2019"
789337233,Existing Customer,63,M,Graduate,Married,Less than $40K,Blue,65,6,4,2,2880,580,93,none,2019,"none,2019"
789337233,Existing Customer,63,M,Graduate,Married,Less than $40K,Blue,53,6,6,2,2880,2362,26,none,2018,"none,2018"
789338583,Existing Customer,42,M,Doctorate,Married,$80K - $120K,Gold,32,4,2,2,26222,1073,30,none,2018,"none,2018"
789338583,Existing Customer,42,M,Doctorate,Married,$80K - $120K,Gold,44,4,6,2,26222,1298,107,none,2019,"none,2019"
789339633,Existing Customer,51,M,Graduate,Married,$120K +,Gold,41,4,2,3,30560,0,55,none,2018,"none,2018"
789339633,Attrited Customer,51,M,Graduate,Married,$120K +,Gold,53,4,2,3,30560,626,106,Q1,2019,"Q1,2019"
789344358,Existing Customer,65,F,College,Married,$40K - $60K,Blue,59,4,6,3,3416,234,81,none,2019,"none,2019"
789344358,Existing Customer,56,F,College,Married,$40K - $60K,Blue,47,4,1,3,3416,2468,42,none,2018,"none,2018"
789345408,Existing Customer,39,F,College,Married,Less than $40K,Blue,41,5,1,2,1600,919,94,none,2019,"none,2019"
789345408,Existing Customer,39,F,College,Married,Less than $40K,Blue,29,5,3,2,"1438,3",722,53,none,2018,"none,2018"
789347133,Existing Customer,38,F,Graduate,Married,$40K - $60K,Blue,28,2,1,1,4468,2395,79,none,2018,"none,2018"
789347133,Existing Customer,38,F,Graduate,Married,$40K - $60K,Blue,40,2,3,1,4468,949,75,none,2019,"none,2019"
789351783,Existing Customer,54,F,Graduate,Divorced,$40K - $60K,Blue,42,3,2,2,2114,325,85,none,2019,"none,2019"
789351783,Existing Customer,45,F,Graduate,Divorced,$40K - $60K,Blue,30,3,2,2,2114,1618,88,none,2018,"none,2018"
789354783,Attrited Customer,47,F,Graduate,Married,Less than $40K,Blue,44,5,3,0,2329,1115,118,Q1,2019,"Q1,2019"
789354783,Existing Customer,45,F,Graduate,Married,Less than $40K,Blue,32,5,3,0,2329,1465,86,none,2018,"none,2018"
789358908,Attrited Customer,53,F,College,Married,$40K - $60K,Blue,43,3,2,2,3573,0,36,Q2,2018,"Q2,2018"
789362058,Existing Customer,52,M,College,Married,$60K - $80K,Silver,42,3,2,0,5693,0,64,none,2018,"none,2018"
789362058,Attrited Customer,52,M,College,Married,$60K - $80K,Silver,54,3,2,0,5693,755,80,Q2,2019,"Q2,2019"
789363408,Existing Customer,44,M,Graduate,Married,$120K +,Platinum,46,3,1,2,34516,424,110,none,2019,"none,2019"
789363408,Existing Customer,44,M,Graduate,Married,$120K +,Platinum,34,3,1,2,34516,2517,83,none,2018,"none,2018"
789365508,Attrited Customer,49,M,High School,Divorced,$40K - $60K,Silver,39,2,3,4,14839,512,26,Q2,2018,"Q2,2018"
789367083,Existing Customer,41,F,Uneducated,Single,Less than $40K,Blue,43,5,1,3,2450,389,88,none,2019,"none,2019"
789367083,Existing Customer,41,F,Uneducated,Single,Less than $40K,Blue,31,5,3,3,2450,1490,64,none,2018,"none,2018"
789368658,Existing Customer,57,M,Graduate,Married,$40K - $60K,Blue,47,6,2,3,2092,1387,30,none,2018,"none,2018"
789368658,Existing Customer,57,M,Graduate,Married,$40K - $60K,Blue,59,6,0,3,2092,597,35,none,2019,"none,2019"
789370383,Existing Customer,42,M,High School,Married,$40K - $60K,Blue,44,4,4,2,2807,1487,84,none,2019,"none,2019"
789370383,Existing Customer,42,M,High School,Married,$40K - $60K,Blue,32,4,2,2,2807,1845,26,none,2018,"none,2018"
789373683,Existing Customer,45,F,Graduate,Married,Less than $40K,Blue,47,1,3,2,1600,537,67,none,2019,"none,2019"
789373683,Existing Customer,45,F,Graduate,Married,Less than $40K,Blue,35,1,2,2,"1438,3",834,70,none,2018,"none,2018"
789382758,Attrited Customer,54,M,Graduate,Single,$40K - $60K,Silver,44,6,3,3,5501,0,51,Q2,2018,"Q2,2018"
789392883,Existing Customer,38,F,High School,Married,Less than $40K,Blue,41,4,0,0,1878,398,33,none,2019,"none,2019"
789392883,Existing Customer,38,F,High School,Married,Less than $40K,Blue,29,4,1,0,1878,1247,71,none,2018,"none,2018"
789394833,Existing Customer,47,M,Graduate,Divorced,$80K - $120K,Gold,37,1,2,2,21714,1969,104,none,2018,"none,2018"
789394833,Existing Customer,47,M,Graduate,Divorced,$80K - $120K,Gold,49,1,3,2,21714,1477,102,none,2019,"none,2019"
789396783,Existing Customer,30,F,High School,Single,$40K - $60K,Blue,32,3,4,4,2112,1331,26,none,2019,"none,2019"
789396783,Existing Customer,30,F,High School,Single,$40K - $60K,Blue,20,3,3,4,2112,1109,78,none,2018,"none,2018"
789398733,Existing Customer,56,M,Graduate,Married,$60K - $80K,Silver,46,3,3,2,5270,779,105,none,2018,"none,2018"
789398733,Existing Customer,56,M,Graduate,Married,$60K - $80K,Silver,58,3,2,2,5270,467,102,none,2019,"none,2019"
789407958,Existing Customer,42,M,Graduate,Married,$60K - $80K,Gold,33,6,2,3,17165,1153,62,none,2018,"none,2018"
789407958,Existing Customer,42,M,Graduate,Married,$60K - $80K,Gold,45,6,6,3,17165,1019,110,none,2019,"none,2019"
789412458,Attrited Customer,44,M,Post-Graduate,Married,$60K - $80K,Gold,34,6,3,4,23026,2517,52,Q3,2018,"Q3,2018"
789413958,Existing Customer,53,M,Graduate,Single,$60K - $80K,Silver,43,4,2,3,11909,1018,53,none,2018,"none,2018"
789413958,Existing Customer,53,M,Graduate,Single,$60K - $80K,Silver,55,4,3,3,11909,1147,32,none,2019,"none,2019"
789415983,Existing Customer,36,M,Graduate,Married,$60K - $80K,Silver,27,4,3,2,12397,1001,42,none,2018,"none,2018"
789415983,Existing Customer,36,M,Graduate,Married,$60K - $80K,Silver,39,4,6,2,12397,759,60,none,2019,"none,2019"
789417708,Existing Customer,44,F,Uneducated,Married,Less than $40K,Blue,47,3,0,1,1600,493,82,none,2019,"none,2019"
789417708,Existing Customer,44,F,Uneducated,Married,Less than $40K,Blue,35,3,2,1,"1438,3",1091,90,none,2018,"none,2018"
789419658,Existing Customer,46,F,Graduate,Married,Less than $40K,Blue,50,3,6,1,2000,705,38,none,2019,"none,2019"
789419658,Existing Customer,46,F,Graduate,Married,Less than $40K,Blue,38,3,2,1,"1438,3",0,89,none,2018,"none,2018"
789420933,Existing Customer,39,F,High School,Married,Less than $40K,Blue,42,3,4,3,3108,1085,110,none,2019,"none,2019"
789420933,Existing Customer,39,F,High School,Married,Less than $40K,Blue,30,3,1,3,3108,778,87,none,2018,"none,2018"
789430083,Existing Customer,41,F,High School,Divorced,$40K - $60K,Silver,32,6,1,2,14987,1425,83,none,2018,"none,2018"
789430083,Existing Customer,41,F,High School,Divorced,$40K - $60K,Silver,44,6,5,2,14987,1107,51,none,2019,"none,2019"
789432033,Attrited Customer,55,F,Graduate,Married,Less than $40K,Blue,23,1,2,3,4065,230,64,Q4,2018,"Q4,2018"
789433758,Existing Customer,36,M,Graduate,Single,$60K - $80K,Silver,27,3,3,2,6338,2379,39,none,2018,"none,2018"
789433758,Existing Customer,36,M,Graduate,Single,$60K - $80K,Silver,39,3,0,2,6338,879,59,none,2019,"none,2019"
789435783,Attrited Customer,39,F,Graduate,Married,Less than $40K,Blue,42,6,6,2,2909,341,86,Q3,2019,"Q3,2019"
789435783,Existing Customer,39,F,Graduate,Married,Less than $40K,Blue,30,6,1,2,2909,1274,26,none,2018,"none,2018"
789450408,Existing Customer,41,F,Graduate,Married,$40K - $60K,Silver,32,2,5,3,5877,1713,91,none,2018,"none,2018"
789450408,Existing Customer,41,F,Graduate,Married,$40K - $60K,Silver,44,2,1,3,5877,794,39,none,2019,"none,2019"
789454683,Existing Customer,45,F,High School,Married,Less than $40K,Blue,48,4,6,2,2000,297,33,none,2019,"none,2019"
789454683,Existing Customer,45,F,High School,Married,Less than $40K,Blue,36,4,2,2,1912,1281,79,none,2018,"none,2018"
789466008,Existing Customer,47,M,Graduate,Married,$60K - $80K,Gold,38,5,3,4,24033,612,75,none,2018,"none,2018"
789466008,Existing Customer,47,M,Graduate,Married,$60K - $80K,Gold,50,5,0,4,24033,1415,63,none,2019,"none,2019"
789467508,Attrited Customer,65,F,Graduate,Married,Less than $40K,Blue,68,5,5,0,2961,602,99,Q3,2019,"Q3,2019"
789467508,Existing Customer,65,F,Graduate,Married,Less than $40K,Blue,56,5,3,0,2961,1570,57,none,2018,"none,2018"
789469083,Existing Customer,55,M,Graduate,Single,$60K - $80K,Silver,46,2,1,1,10795,0,81,none,2018,"none,2018"
789469083,Existing Customer,55,M,Graduate,Single,$60K - $80K,Silver,58,2,4,1,10795,791,109,none,2019,"none,2019"
789472833,Existing Customer,42,F,College,Divorced,Less than $40K,Blue,45,3,0,1,2283,591,38,none,2019,"none,2019"
789472833,Existing Customer,42,F,College,Divorced,Less than $40K,Blue,33,3,3,1,2283,1690,64,none,2018,"none,2018"
789477483,Existing Customer,40,F,College,Married,Less than $40K,Blue,43,6,1,1,4433,740,51,none,2019,"none,2019"
789477483,Existing Customer,40,F,College,Married,Less than $40K,Blue,31,6,3,1,4433,1488,76,none,2018,"none,2018"
789479058,Existing Customer,45,F,College,Divorced,Less than $40K,Blue,49,5,5,3,2000,1126,77,none,2019,"none,2019"
789479058,Existing Customer,45,F,College,Divorced,Less than $40K,Blue,37,5,3,3,"1438,3",0,66,none,2018,"none,2018"
789481233,Attrited Customer,60,M,High School,Married,$40K - $60K,Blue,30,5,3,3,2220,0,55,Q2,2018,"Q2,2018"
789483333,Existing Customer,41,M,College,Married,$40K - $60K,Silver,32,5,1,3,5214,795,23,none,2018,"none,2018"
789483333,Existing Customer,41,M,College,Married,$40K - $60K,Silver,44,5,3,3,5214,1454,67,none,2019,"none,2019"
789485433,Existing Customer,42,M,College,Married,$80K - $120K,Platinum,34,3,2,3,34516,668,67,none,2018,"none,2018"
789485433,Attrited Customer,42,M,College,Married,$80K - $120K,Platinum,46,3,1,3,34516,1175,54,Q2,2019,"Q2,2019"
789487308,Existing Customer,48,M,Graduate,Single,$60K - $80K,Silver,39,3,2,2,10033,0,78,none,2018,"none,2018"
789487308,Existing Customer,48,M,Graduate,Single,$60K - $80K,Silver,51,3,0,2,10033,896,79,none,2019,"none,2019"
789491058,Existing Customer,43,F,Graduate,Married,Less than $40K,Blue,46,2,4,1,1620,460,89,none,2019,"none,2019"
789491058,Existing Customer,43,F,Graduate,Married,Less than $40K,Blue,34,2,3,1,1620,0,82,none,2018,"none,2018"
789492558,Existing Customer,49,F,College,Married,$40K - $60K,Blue,52,1,3,1,2096,1085,47,none,2019,"none,2019"
789492558,Existing Customer,49,F,College,Married,$40K - $60K,Blue,40,1,2,1,2096,1276,82,none,2018,"none,2018"
789494133,Existing Customer,30,M,High School,Married,Less than $40K,Blue,33,5,6,3,2490,508,115,none,2019,"none,2019"
789494133,Existing Customer,30,M,High School,Married,Less than $40K,Blue,21,5,4,3,2490,1259,53,none,2018,"none,2018"
789497283,Attrited Customer,50,M,Graduate,Single,$120K +,Platinum,42,1,3,2,34162,1723,56,Q4,2018,"Q4,2018"
789502308,Attrited Customer,57,F,High School,Married,Less than $40K,Blue,49,1,3,5,1551,790,46,Q2,2018,"Q2,2018"
789504183,Existing Customer,37,M,Graduate,Single,$120K +,Platinum,28,3,3,4,34516,0,62,none,2018,"none,2018"
789504183,Existing Customer,37,M,Graduate,Single,$120K +,Platinum,40,3,2,4,34516,522,91,none,2019,"none,2019"
789507408,Existing Customer,48,F,College,Single,Less than $40K,Blue,52,2,0,1,2337,1324,76,none,2019,"none,2019"
789507408,Existing Customer,48,F,College,Single,Less than $40K,Blue,40,2,6,1,2337,0,90,none,2018,"none,2018"
789508758,Existing Customer,35,F,College,Single,Less than $40K,Blue,46,3,2,3,4170,641,67,none,2018,"none,2018"
789508758,Existing Customer,35,F,College,Single,Less than $40K,Blue,58,3,1,3,4170,321,69,none,2019,"none,2019"
789513858,Attrited Customer,43,M,High School,Married,Less than $40K,Blue,35,2,2,3,"1438,3",0,28,Q3,2018,"Q3,2018"
789515283,Existing Customer,51,M,Graduate,Married,$40K - $60K,Blue,43,6,1,3,2157,1494,69,none,2018,"none,2018"
789515283,Existing Customer,51,M,Graduate,Married,$40K - $60K,Blue,55,6,2,3,2157,665,98,none,2019,"none,2019"
789520533,Existing Customer,52,M,Graduate,Married,$80K - $120K,Gold,44,6,3,2,26174,1864,65,none,2018,"none,2018"
789520533,Attrited Customer,52,M,Graduate,Married,$80K - $120K,Gold,56,6,3,2,26174,1235,116,Q2,2019,"Q2,2019"
789523683,Existing Customer,51,F,Graduate,Single,$40K - $60K,Blue,55,3,5,3,2180,1205,26,none,2019,"none,2019"
789523683,Existing Customer,51,F,Graduate,Single,$40K - $60K,Blue,43,3,1,3,2180,1865,77,none,2018,"none,2018"
789525408,Existing Customer,50,F,College,Married,$40K - $60K,Blue,54,3,2,2,3749,1475,117,none,2019,"none,2019"
789525408,Existing Customer,50,F,College,Married,$40K - $60K,Blue,42,3,4,2,3749,1594,89,none,2018,"none,2018"
789526458,Existing Customer,44,M,College,Married,$40K - $60K,Blue,36,4,2,1,2534,1706,57,none,2018,"none,2018"
789526458,Existing Customer,44,M,College,Married,$40K - $60K,Blue,48,4,4,1,2534,685,54,none,2019,"none,2019"
789528183,Existing Customer,39,F,High School,Married,Less than $40K,Blue,43,4,4,3,1600,719,107,none,2019,"none,2019"
789528183,Existing Customer,39,F,High School,Married,Less than $40K,Blue,31,4,2,3,"1438,3",997,47,none,2018,"none,2018"
789529158,Existing Customer,44,M,High School,Married,Less than $40K,Blue,48,1,4,3,2946,1199,118,none,2019,"none,2019"
789529158,Existing Customer,44,M,High School,Married,Less than $40K,Blue,36,1,1,3,2946,743,88,none,2018,"none,2018"
789530208,Existing Customer,54,F,Graduate,Married,$40K - $60K,Blue,46,6,2,2,2737,2517,37,none,2018,"none,2018"
789530208,Existing Customer,54,F,Graduate,Married,$40K - $60K,Blue,58,6,4,2,2737,268,47,none,2019,"none,2019"
789531633,Existing Customer,53,F,Graduate,Married,Less than $40K,Blue,58,4,6,2,4117,404,27,none,2019,"none,2019"
789531633,Existing Customer,53,F,Graduate,Married,Less than $40K,Blue,46,4,1,2,4117,777,88,none,2018,"none,2018"
789533133,Existing Customer,44,M,Graduate,Married,$40K - $60K,Silver,37,5,1,2,4995,1766,82,none,2018,"none,2018"
789533133,Attrited Customer,44,M,Graduate,Married,$40K - $60K,Silver,49,5,0,2,4995,735,106,Q2,2019,"Q2,2019"
789535233,Existing Customer,52,M,Graduate,Single,$80K - $120K,Platinum,44,2,1,2,34516,1618,109,none,2018,"none,2018"
789535233,Existing Customer,52,M,Graduate,Single,$80K - $120K,Platinum,56,2,5,2,34516,670,38,none,2019,"none,2019"
789539058,Attrited Customer,28,M,Graduate,Single,Less than $40K,Blue,32,1,2,3,4342,586,98,Q2,2019,"Q2,2019"
789539058,Existing Customer,28,M,Graduate,Single,Less than $40K,Blue,20,1,1,3,4342,893,116,none,2018,"none,2018"
789540108,Existing Customer,29,F,High School,Married,Less than $40K,Blue,33,2,4,3,2832,924,112,none,2019,"none,2019"
789540108,Existing Customer,29,F,High School,Married,Less than $40K,Blue,21,2,1,3,2832,1819,75,none,2018,"none,2018"
789541458,Existing Customer,35,F,High School,Married,Less than $40K,Blue,40,6,6,2,1600,670,62,none,2019,"none,2019"
789541458,Existing Customer,35,F,High School,Married,Less than $40K,Blue,28,6,0,2,"1438,3",977,85,none,2018,"none,2018"
789550458,Existing Customer,59,M,High School,Single,$40K - $60K,Silver,52,1,2,1,15223,1729,111,none,2018,"none,2018"
789550458,Existing Customer,59,M,High School,Single,$40K - $60K,Silver,64,1,6,1,15223,431,78,none,2019,"none,2019"
789551883,Existing Customer,52,F,Graduate,Single,$40K - $60K,Silver,45,1,1,2,14803,985,87,none,2018,"none,2018"
789551883,Existing Customer,52,F,Graduate,Single,$40K - $60K,Silver,57,1,2,2,14803,400,55,none,2019,"none,2019"
789556533,Existing Customer,52,M,Graduate,Married,$80K - $120K,Gold,45,2,2,3,23070,1701,81,none,2018,"none,2018"
789556533,Existing Customer,52,M,Graduate,Married,$80K - $120K,Gold,57,2,3,3,23070,508,38,none,2019,"none,2019"
789560433,Attrited Customer,49,M,College,Single,$60K - $80K,Silver,42,2,4,2,14895,0,53,Q3,2018,"Q3,2018"
789562383,Existing Customer,38,F,High School,Married,Less than $40K,Blue,42,2,3,0,2000,525,62,none,2019,"none,2019"
789562383,Existing Customer,38,F,High School,Married,Less than $40K,Blue,30,2,3,0,"1438,3",583,24,none,2018,"none,2018"
789563658,Existing Customer,64,M,College,Single,$40K - $60K,Silver,56,5,4,4,12155,0,60,none,2018,"none,2018"
789563658,Attrited Customer,64,M,College,Single,$40K - $60K,Silver,68,5,3,4,12155,306,88,Q2,2019,"Q2,2019"
789575583,Existing Customer,43,F,Graduate,Married,$40K - $60K,Silver,36,5,1,0,6931,1380,64,none,2018,"none,2018"
789575583,Existing Customer,43,F,Graduate,Married,$40K - $60K,Silver,48,5,6,0,6931,1316,107,none,2019,"none,2019"
789577833,Existing Customer,56,M,Graduate,Married,$60K - $80K,Silver,49,4,1,4,8902,1932,29,none,2018,"none,2018"
789577833,Existing Customer,56,M,Graduate,Married,$60K - $80K,Silver,61,4,3,4,8902,313,95,none,2019,"none,2019"
